order_id,customer_id,order_date,region,category,items,order_value
3803,9174f53b-548b-4c63-be87-a6bcf3e00dc5,2025-01-16,East,Home,2,70.25
3804,e9eba9fe-9a5e-43f5-8c94-d15ca13d2600,2025-02-16,West,Electronics,4,124.74
3805,641118ec-ddf0-4771-92e9-b7659b9b3926,2025-03-22,South,Home,2,105.62
3806,f2dd85f6-3446-40f0-a19e-17fffaec8f42,2025-02-27,South,Clothing,4,46.48
3807,62ed5403-88d4-4ff4-904f-3fc56400bb0e,2025-03-17,South,Electronics,2,148.67
3808,542ef29e-1bcf-492f-b98b-07573036f6b9,2025-01-27,North,Sports,2,87.99
3809,a395b867-7397-41a1-b641-940591cbbc49,2025-02-22,West,Toys,2,60.54
3810,2be26bd1-17de-4ce8-8dfd-3ecde50dede5,2025-02-11,East,Toys,4,44.63
3811,2d798f3e-8d8b-4c60-acc5-4c621ab444a7,2025-02-28,North,Electronics,4,137.57
3812,9a760ea9-b063-49a0-9393-daad0835075f,2025-02-16,South,Toys,2,24.87
3813,32f194d8-2fcb-4dce-86de-e37b7d15c353,2025-02-03,East,Sports,3,59.98
3814,62c9f4fc-f686-4fa7-a94d-ed1e11ca2a0b,2025-02-06,South,Home,3,91.49
3815,4a85e443-3ba8-48d9-b4b5-5b8648a84587,2025-01-06,East,Clothing,1,64.44
3816,7464d6f2-11ea-4c00-863e-cbe2a8d99292,2025-01-07,North,Sports,2,67.77
3817,02d3fb7e-84be-4e1c-9e5f-feaa0eb54078,2025-01-25,East,Home,2,42.46
3818,e8e977f0-dc15-47c5-93a7-55812bfcc524,2025-02-02,North,Home,3,73.47
3819,fd561b27-2833-49b8-a41f-79aa692e33b9,2025-02-24,West,Home,4,62.39
3820,6b1d20b9-8954-4c3d-a10f-2a8a1c59b736,2025-02-27,South,Clothing,3,67.4
3821,639509c4-119a-4396-be3e-9a907a6eaaa5,2025-01-07,South,Electronics,3,117.13
3822,34dbda6b-dd9e-4b6d-a751-82a4f48138b5,2025-02-26,West,Toys,2,30.58
3823,4f4c3f0b-34a7-4f9d-9ed5-c01721433dfc,2025-01-12,North,Clothing,3,99.64
3824,aa2fd9d1-b5ad-49f5-9161-a3816ea4b405,2025-01-16,South,Clothing,2,75.57
3825,9339304b-9a8c-43d7-a8a5-e34d798b2f02,2025-03-21,South,Electronics,1,135.84
3826,33f60730-9665-4f7c-8f70-b88bf06c69d9,2025-02-12,South,Clothing,3,93.03
3827,757e2b43-af51-4850-b77e-5f7a80a233e3,2025-03-18,West,Electronics,2,132.03
3828,fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,2025-01-07,East,Electronics,3,108.44
3829,d317d8c9-1060-473a-b21b-770724877651,2025-02-20,North,Clothing,5,46.68
3830,3f30ea12-cebc-4264-9ad7-5b94663463e9,2025-03-14,East,Home,2,94.47
3831,91b8ff07-e909-4654-9432-3b1c869e8836,2025-02-01,South,Clothing,6,29.11
3832,76733597-75cf-4755-bdaf-76e7e115d52b,2025-03-16,West,Electronics,4,118.83
3833,1752815c-bcbf-4583-8a01-75e5937d6fb1,2025-01-08,South,Home,1,47.43
3834,eb3cc270-e188-43d7-a573-dc3049b49625,2025-03-28,East,Electronics,2,121.48
3835,d7b73862-b347-41d4-98c6-b1c674d082c5,2025-03-30,South,Toys,2,52.81
3836,641e7f8c-4c25-498e-8ad7-3d36b62e8f02,2025-03-13,South,Clothing,2,64.19
3837,d98f5e83-cf5b-494d-92cc-48539cef5ef4,2025-02-14,South,Clothing,4,74.07
3838,2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,2025-03-27,North,Home,1,109.47
3839,6e9c92ba-bbb5-4037-9e23-faf9e66414db,2025-02-28,East,Electronics,1,117.85
3840,a8b97820-e92c-4b92-a279-67a3753439c0,2025-01-04,South,Toys,2,82.11
3841,1874ed7d-9190-453f-b2d2-570a2ef634f2,2025-03-08,West,Home,4,83.19
3842,0b2d983a-f218-4128-b2da-61f764bfc76d,2025-01-29,South,Home,6,94.24
3843,286e3f0a-dedb-4ec4-a2b2-de4b3d5cab0e,2025-01-29,East,Clothing,4,50.83
3844,89a92af3-a0ca-4f8e-a1ef-2dd3461633bc,2025-01-28,West,Electronics,3,144.29
3845,11162039-ea92-459b-aaaa-077f4ab946a2,2025-03-18,East,Sports,2,85.63
3846,e6f8dac3-b8ef-4250-b9fe-60c6b2b302d3,2025-03-20,West,Clothing,6,82.07
3847,69498671-7e55-43ba-a8a2-f417379e03dd,2025-03-28,West,Home,1,80.82
3848,1f08f855-8d85-4df1-8309-4f28fe0d40b4,2025-02-13,South,Electronics,3,101.17
3849,c161b06c-1397-4542-9e65-3990fecd0ded,2025-03-31,East,Electronics,3,126.91
3850,c78e0272-c43b-47af-8120-053d1aefff21,2025-01-04,North,Toys,5,14.54
3851,2a32e553-7370-4a7e-a8fc-0e45537598d4,2025-03-31,South,Clothing,5,54.96
3852,0b6d35d7-818d-42af-b516-567d40b55023,2025-01-09,North,Electronics,2,122.87
3853,a38cc35f-12bc-4090-86d6-fba776509bcd,2025-01-05,East,Electronics,5,155.66
3854,763f56ac-bfee-4533-acf5-9149b1c9d0dc,2025-02-25,South,Clothing,1,64.78
3855,663b4427-bef7-410a-97f9-f3a761936947,2025-03-25,South,Clothing,3,62.09
3856,09ab99a3-658c-42ee-b1c4-6ef9db13f2ec,2025-02-19,South,Home,4,79.05
3857,b5878d33-1d5b-48b0-8027-b28302bfaf1c,2025-03-16,West,Home,3,59.87
3858,ab987d93-53bd-4128-a2f0-6403eac97d37,2025-01-15,North,Electronics,4,121.29
3859,761b7e11-7c19-4e61-b6d8-cbc7bfa93b6e,2025-02-01,North,Clothing,3,61.54
3860,a832a228-8c65-401b-9521-e8251177fdd5,2025-01-28,North,Toys,5,25.47
3861,700ea842-f334-485d-b6ad-478c3e06f427,2025-01-22,West,Electronics,4,102.2
3862,4775d7ab-d207-4bc4-b885-8b6d23e7cd20,2025-01-17,West,Clothing,4,52.78
3863,d6a7aa06-2bab-4a12-a94f-513fd770a46e,2025-02-28,East,Home,3,80.97
3864,2d5f60d9-19bb-4bf0-9b63-9a38049ffb5f,2025-03-31,West,Home,2,73.14
3865,bdcf6fd4-88df-42c1-9fc8-628d4b4d1079,2025-03-12,North,Home,8,64.24
3866,abe05b22-13dc-4154-ab1f-c2ab640eb68e,2025-02-26,West,Sports,2,74.34
3867,45f3dc5a-ad68-4b45-82de-b2e6c37a927b,2025-01-26,North,Home,1,88.08
3868,2d8d7db8-5bab-46cc-b0ce-f646274b8b98,2025-01-25,North,Clothing,1,61.82
3869,e4872e77-08d1-4094-b6e3-b91b3777d823,2025-01-10,North,Home,3,71.56
3870,712ab8eb-3756-4005-8844-bc0caccfb130,2025-02-14,East,Electronics,1,128.92
3871,a2819fce-d624-4055-8c39-bd0eb25db530,2025-03-24,East,Electronics,4,117.14
3872,a99c37b3-a419-4fe4-85db-19d7cfbf3d39,2025-01-11,South,Sports,2,52.16
3873,1a50a93c-e5a2-409d-a8f8-687bb766ac85,2025-03-18,West,Electronics,3,135.54
3874,71a91c81-4eee-4680-b0ba-8fe363ff910d,2025-02-22,South,Clothing,2,65.3
3875,0c754a17-0131-4601-9923-fc7a0d6b160f,2025-03-13,North,Home,3,78.21
3876,33a51ac6-c461-494d-a09c-fe40c5bca449,2025-03-09,South,Home,3,56.43
3877,e8a44238-5fe8-4710-bfec-5325edc72f12,2025-01-28,East,Home,5,68.83
3878,041b1878-1765-49e7-b332-432b3d10fa95,2025-03-16,West,Home,2,110.28
3879,03ba33a0-fd42-469c-8727-59406bf36656,2025-03-06,South,Electronics,3,97.37
3880,ae11d3c2-3130-4c8f-920e-0734564d46aa,2025-02-18,East,Home,3,76.23
3881,f5705436-3877-4265-902c-01a3ab404598,2025-02-16,South,Clothing,4,59.75
3882,d5dbcbee-cc03-48d3-98ba-fcc9e1dd7fdf,2025-02-21,East,Clothing,1,64.81
3883,b958d153-2afa-4f6a-aa03-081bd4986a31,2025-03-29,West,Home,4,57.54
3884,833334f6-6a6a-4149-8b44-676d2ac39be9,2025-02-23,North,Home,4,82.61
3885,529b20e0-53bf-4b10-90cc-c1a51b912adc,2025-03-01,West,Electronics,2,94.71
3886,9fea97cc-3086-4fe3-a075-13728fe2c74f,2025-02-26,East,Electronics,3,121.46
3887,6522e8b9-8aad-4665-af30-141d3505c563,2025-02-16,South,Electronics,2,110.21
3888,3b7f1998-1eed-4236-ad89-9035f05d45c7,2025-01-31,West,Toys,1,27.01
3889,52c83bfc-5b48-461f-9b1b-4cd736ba4918,2025-02-15,South,Electronics,4,132.52
3890,a76c11cb-66f2-4d1d-83d6-af3f2c727675,2025-01-26,South,Electronics,4,116.47
3891,3677f5b4-63a1-4caa-8311-362650f51e97,2025-01-05,North,Home,1,87.11
3892,a8702d97-10e6-4176-b858-3966757256f6,2025-03-25,North,Electronics,3,127.6
3893,9fb886b2-a662-4b92-8748-ffb3d0a96757,2025-02-21,West,Clothing,3,79.05
3894,e2ad828b-113c-4f25-8b3f-953a5e75788f,2025-03-16,East,Electronics,6,101.88
3895,c47dd678-4d31-4923-a93d-a46c37f39aac,2025-02-23,West,Electronics,3,133.79
3896,fd8fb938-fbac-4ade-bfe4-36d1994f7c31,2025-02-02,North,Clothing,1,60.25
3897,ca90001c-8943-414f-b668-705d1a10748c,2025-02-19,North,Home,1,74.33
3898,91b76c45-d9b8-4389-ac16-ddb7fd93754a,2025-02-07,North,Sports,3,52.76
3899,18412e07-f583-4c69-807f-26542be4be9c,2025-01-27,South,Clothing,3,69.1
3900,a180f402-fb3e-427f-9308-e1f29990e4a9,2025-01-15,West,Home,3,66.17
3901,ecaf8800-ad8a-4364-a379-064fb241b95b,2025-03-02,East,Clothing,4,67.77
3902,2207cb65-b197-4ed1-857a-e3fff8ed08ae,2025-01-21,South,Electronics,2,148.92
3903,c2ffd690-a2a6-461a-ace2-7ec9550100bf,2025-02-15,West,Clothing,2,74.7
3904,fa5f9e72-5166-488b-b008-32dae24ba9d4,2025-03-10,East,Home,3,100.87
3905,11489054-7b6c-4596-aa97-435dd9ff74eb,2025-01-06,North,Home,2,69.21
3906,e97f995d-9bc8-46f6-8484-a1b355c974a4,2025-02-07,West,Clothing,3,71.44
3907,82d29bf8-61e3-478b-b2eb-de4e95c4fab0,2025-03-03,South,Toys,5,22.84
3908,80e022c8-3b80-4c61-bde7-8473a3fdd59c,2025-03-27,North,Toys,5,36.5
3909,03671560-fd06-475b-b462-931f966456be,2025-03-03,North,Clothing,2,86.12
3910,c249f59a-9dc9-46df-856e-3d783b8c0f84,2025-03-23,South,Home,4,70.88
3911,3c847821-4f10-4422-9fc2-2517e593562b,2025-03-19,South,Electronics,2,136.67
3912,3e59034b-c1da-4b7d-adb2-094bbce7e298,2025-03-15,South,Home,3,95.23
3913,2336d60b-0f57-4d6b-9452-e1309ea8ffe3,2025-02-15,North,Home,3,96.12
3914,33b70b63-4bee-4160-bfac-89fe5fe0c7c3,2025-01-13,East,Home,4,60.99
3915,a45ca94a-3452-48c4-a031-046126d3e222,2025-01-03,West,Toys,2,47.88
3916,b9add00a-ec64-4a9b-bcf1-c29e09b4413c,2025-01-06,East,Home,3,77.65
3917,71980a55-f224-464c-bd11-b3ff991b749e,2025-01-08,South,Home,3,96.33
3918,225f52ab-5425-44b8-a098-d2e3bd3fdb62,2025-02-13,North,Home,3,55.17
3919,c976ec61-a4c3-4af7-914a-36bf47334b73,2025-02-02,North,Sports,2,75.52
3920,cab21438-8557-4c6c-8a23-b722c2afba28,2025-03-22,North,Clothing,1,63.4
3921,d00dcc4f-a5e6-4ec4-aa36-7425fa41dd2e,2025-03-16,East,Clothing,2,30.15
3922,3aa06694-0610-442d-8024-1ac149d83188,2025-03-18,East,Home,3,66.72
3923,57bd0ca8-54ce-40ea-bb9d-92c0d8d0b8db,2025-02-19,East,Sports,2,42.55
3924,0dd7cac2-8a10-45c5-b4b0-738e3e040782,2025-01-11,East,Electronics,4,109.1
3925,fd063a58-aa3d-4585-aaec-f4e0e81909ce,2025-01-28,South,Toys,2,48.24
3926,b23f4738-aff6-48bc-8d2b-f2063f931507,2025-03-11,South,Clothing,5,62.93
3927,df69a560-9baa-4785-b8f2-17f0b8314c26,2025-02-10,East,Home,3,82.54
3928,2efcd60c-5256-4d59-857f-2f3e61a90fb1,2025-01-16,South,Home,3,64.4
3929,108abb5c-018c-4313-a139-6d49713e9035,2025-03-09,North,Clothing,1,76.81
3930,f42323d9-11ea-4815-bddc-44f5deaf9631,2025-02-17,South,Electronics,3,119.72
3931,fdf48930-a265-4f65-8d56-e00031456a6c,2025-02-25,South,Toys,7,40.51
3932,2024c407-3447-434a-b032-c262243b7101,2025-03-05,North,Home,3,94.11
3933,8c813e53-97b6-4461-ac76-04c1177d8b26,2025-02-28,West,Home,3,65.13
3934,3451cf94-ee8b-46d3-8b94-6541d4cae432,2025-03-31,West,Electronics,1,123.43
3935,6d1e0d7d-1402-46ee-81e6-935f3c7ed208,2025-03-03,North,Home,5,86.35
3936,2a064fd2-4fbc-4984-b792-2d9eb998e2d3,2025-03-17,North,Home,2,71.82
3937,6c8c5d0e-3eb3-46fd-b291-bc95b8bf9cae,2025-01-11,East,Home,2,89.79
3938,4d980202-3fbc-45e0-9b19-11122d2ae08e,2025-03-30,North,Clothing,4,67.16
3939,f7bce0ef-72c1-468e-9390-6193490ce315,2025-01-18,South,Home,3,78.48
3940,dcc7eb51-4598-4b17-b38f-0430a2b6eddc,2025-01-19,North,Toys,5,38.02
3941,f37599aa-147b-4d20-bb2e-00e6c8028d0e,2025-03-28,North,Clothing,2,67.85
3942,60b217f9-65f3-4984-9c0d-8fccf8f960bd,2025-02-24,East,Sports,2,81.83
3943,6c35e33c-70fe-45a1-b880-adc62af2b718,2025-03-23,West,Electronics,5,120.94
3944,6ef54cee-bc24-4f9f-9c01-4262815ada5d,2025-01-26,North,Home,5,96.8
3945,f42973f5-d1d1-4e0b-a7e7-a6bdc2a49fd8,2025-01-06,South,Home,6,89.88
3946,c30dcc74-0512-46b8-bb64-665ccb26a809,2025-01-04,North,Clothing,2,33.17
3947,154ebf91-daa2-42b4-ad69-e88c61a4b230,2025-01-29,North,Toys,1,18.93
3948,4cdbf99e-ebe9-4dd4-a80d-9169c24489e1,2025-02-28,West,Electronics,5,137.73
3949,8d87b7be-271d-40f1-8985-c98d985defc4,2025-01-17,East,Electronics,3,116.3
3950,61652fd3-41dd-4edf-acfa-a174ba059e68,2025-02-12,South,Toys,2,42.46
3951,48817b98-741f-4545-8e4c-01f676b1d8fa,2025-03-21,East,Electronics,5,137.09
3952,7b189d5d-9b24-4a55-8fe8-8b776009a05a,2025-03-07,West,Clothing,1,59.9
3953,b7014925-22fb-4906-954e-d52c126aa315,2025-02-03,West,Clothing,4,60.56
3954,ea879f65-279c-458a-b21a-6d71782152e0,2025-01-08,North,Sports,2,56.97
3955,dc956e31-0349-4b41-8111-fa05308b5146,2025-01-13,North,Electronics,3,125.55
3956,5fcf5c22-b9b0-4c1a-baf9-706d802ddcc4,2025-01-08,East,Electronics,2,128.8
3957,6a7330b3-ecfa-4700-a790-eee07dcfe924,2025-03-06,South,Clothing,5,51.33
3958,be006ccb-f872-4487-a507-c321f0b6844f,2025-02-12,West,Toys,2,26.17
3959,4eccb0ab-7d53-48ca-a250-46c05f866c8e,2025-02-08,East,Home,5,119.39
3960,123c6a29-969b-4b4b-bcce-3ef8a41bc4c2,2025-03-22,West,Home,1,78.61
3961,fe12ace5-09f0-4f24-a28f-553768a64d97,2025-02-28,North,Clothing,4,49.74
3962,eea00af9-6283-450f-9fdd-c20aebee30cf,2025-03-25,West,Toys,2,50.6
3963,c350bf4f-31b8-4079-a990-94c090cbb982,2025-03-29,South,Sports,3,69.24
3964,c571f9ab-4158-4d90-b504-4d156fb138c2,2025-03-27,West,Toys,1,23.71
3965,593c73f2-b8e5-4141-8067-6073e9c000f0,2025-03-27,North,Electronics,2,127.25
3966,a28e0841-7d16-4228-b589-717e8275b18a,2025-02-13,South,Electronics,3,107.2
3967,0ec5bad7-b24a-46e3-9e41-1475b040d75a,2025-01-09,East,Clothing,2,83.65
3968,6c8de840-ed30-4556-a2a5-3193a6a1cc2b,2025-02-06,South,Sports,2,77.42
3969,7a4c38ef-3e0a-466d-bf2d-bf97bc547d54,2025-03-15,South,Home,2,75.85
3970,5c85a58c-d029-4d6b-abe5-5cc408d57cf7,2025-02-05,West,Electronics,3,121.64
3971,073bca43-ad2a-4a7c-b4e1-0c33a1861de1,2025-01-28,South,Sports,2,83.55
3972,25dbbe8d-a534-4425-aa69-b7f7b28d7cb8,2025-02-11,East,Electronics,1,122.79
3973,f1bb5d9b-7499-4b6b-9afd-d46442e6918c,2025-02-12,North,Home,4,111.83
3974,3f569381-4119-4559-a5b9-de82ae5a5f99,2025-03-26,West,Clothing,3,77.04
3975,a9a0758e-f3a7-4d25-940e-35219a26755a,2025-03-29,East,Clothing,2,67.31
3976,1de20f2d-0328-4b00-a953-4ea7d76d9612,2025-02-11,South,Sports,3,55.95
3977,b62c09bf-a4f7-4a30-97a1-5a60c55e6efb,2025-03-07,North,Home,2,77.8
3978,b4c0fd18-65cd-4fd1-a264-9ce8eab8d5be,2025-02-24,East,Clothing,3,67.18
3979,1491b51d-e6a7-46b0-b961-9ae2960e9c1a,2025-03-13,North,Clothing,1,47.66
3980,e041f0a3-3056-487f-a8f2-6d6384bed7ed,2025-02-17,North,Clothing,4,79.4
3981,6d4772f8-d46a-47af-aa73-6a676c461d48,2025-01-22,East,Clothing,3,45.39
3982,802a63cc-4d5e-42e8-b11c-377f40bc2b56,2025-01-27,North,Home,2,70.44
3983,e2fb8d66-a892-4ad4-887f-e19cf7ba19f9,2025-03-08,North,Electronics,4,111.57
3984,bbe30fd2-4ed7-43f3-9609-52eb61fe6f28,2025-01-13,East,Electronics,4,131.16
3985,eca04629-e05b-47ea-80a1-5dbc695f34ff,2025-02-14,North,Electronics,3,107.93
3986,1bf962a5-16c0-48e8-9e92-2cf1ba47680f,2025-01-10,South,Clothing,3,33.0
3987,cc2b2f49-c6d5-4a90-9296-ae08a2dcb574,2025-01-09,North,Sports,3,86.32
3988,44de950f-2488-4ee3-9071-3f73582a2099,2025-02-23,East,Sports,3,63.33
3989,bf8ff33e-ee15-45cf-b5a3-7765bfacc63e,2025-01-27,East,Sports,4,53.97
3990,01a4c2d1-4edf-4a12-b2f2-40e365e1605b,2025-02-03,East,Home,3,68.68
3991,7de1936b-d0fe-44f1-ab1c-2d3dfcadb3fd,2025-01-01,South,Home,2,105.75
3992,c6141017-11e1-41c7-98cc-84170067743e,2025-02-01,North,Home,3,70.14
3993,6ab62dbf-8663-48bb-aaf7-895bb241cfd3,2025-03-30,North,Electronics,4,118.15
3994,6e52b671-bba8-47e5-89d0-aac1a78eb37c,2025-03-12,South,Electronics,3,113.3
3995,2fb7e9bd-5fe9-4750-ad28-a2a82baeafc7,2025-03-08,West,Clothing,3,41.51
3996,7c89617d-32b1-492b-a263-960ab43c6fef,2025-03-25,North,Toys,3,28.86
3997,1c3892e8-f2cf-4d63-80ab-4b7f2e968660,2025-01-20,South,Electronics,4,100.48
3998,366b3575-d07a-4518-912c-f322735e8153,2025-02-04,North,Electronics,3,134.34
3999,bffa7a4f-0f19-42db-b370-dc1d2f85f99d,2025-03-31,East,Sports,5,71.51
4000,311f5d4a-c258-4de2-8f26-54892ec75a83,2025-03-19,East,Home,3,117.24
4001,df223246-e6fb-41d3-bba2-6c214264e318,2025-01-17,East,Sports,2,59.37
4002,e9b87e7a-a078-4a1f-b0d3-b5f768a69e71,2025-01-18,West,Sports,3,57.12
4003,a2ed50b9-de4c-48bc-9bf4-3b9f9fda15ac,2025-02-14,South,Toys,3,63.01
4004,15f0e5ea-4b0a-4742-946e-6a4f2a873e02,2025-03-25,North,Home,3,95.87
4005,107380cb-46d9-434d-9feb-21c760b2d14b,2025-02-22,South,Clothing,3,65.77
4006,3c1a8ce2-95ec-4c2c-8798-3bc0579744ba,2025-03-23,East,Home,4,63.29
4007,c2b2547d-ac3c-4be3-bc35-b2747a57772b,2025-03-09,East,Clothing,2,86.17
4008,441dde33-0fa1-459f-826f-05f619cea0c3,2025-03-06,South,Home,4,78.92
4009,aa528f85-01d9-4b33-b488-e328c075e119,2025-01-01,East,Electronics,4,113.54
4010,0ab74b5d-fcd4-4681-8a09-7b17951b2503,2025-02-27,East,Clothing,4,77.14
4011,cab285dc-85b7-4774-b608-937418caa0a9,2025-01-26,West,Clothing,3,59.67
4012,852393d7-9a5d-476e-a02b-a25601dbeb73,2025-01-20,East,Sports,4,52.51
4013,440dd09f-c2e8-4fc2-b649-6cdefca54576,2025-03-28,East,Sports,3,70.6
4014,c1c4f618-7925-47d5-bc65-a804ee9ff73c,2025-01-10,North,Clothing,4,48.28
4015,56282768-6df0-4c3c-9ab8-180f56479889,2025-02-28,East,Electronics,2,74.86
4016,57d3ec63-e3e1-43bb-ae8e-60755eebc618,2025-03-16,West,Sports,2,56.77
4017,3d563b0e-d11c-45c8-90b2-81c0ffdba2ee,2025-02-10,South,Clothing,3,52.08
4018,660237ed-aa42-4203-9c78-4ca4f0e4ca0b,2025-01-05,East,Toys,3,22.67
4019,f9ad97ae-0ea7-41a6-9c5d-fb8d60e12973,2025-03-06,East,Toys,4,48.63
4020,ce67b962-548b-4bb7-9f82-00b85b24bb54,2025-01-17,North,Electronics,4,108.34
4021,dedbcef9-74f8-4913-80ca-280f19a53942,2025-01-22,East,Sports,4,77.18
4022,d5de293b-b9a8-47ba-a6dc-e997b2c454a4,2025-02-10,North,Electronics,3,101.5
4023,0692fe02-238c-4712-accf-3b91e35209a0,2025-03-09,West,Home,2,93.64
4024,87d75309-de77-4156-9f76-043f9a16b853,2025-03-10,West,Clothing,3,40.85
4025,c05e5ade-b303-4188-b378-cb94478b2f00,2025-01-11,North,Electronics,3,84.88
4026,73b0e73d-5e51-4bf8-bfa0-29a6d0a73b72,2025-02-25,North,Sports,4,88.56
4027,deaeb0c0-a8ac-4ab1-afa9-d02c9e4c4be7,2025-02-20,East,Electronics,2,107.16
4028,a904babd-69c2-4a17-83d1-677a79a6ab72,2025-01-21,South,Electronics,3,146.35
4029,a358c4d3-fc76-427b-80cd-11a8301c8108,2025-03-17,North,Clothing,2,68.47
4030,527a9f7b-d007-4d41-b122-d458f521cf35,2025-01-26,South,Sports,4,81.85
4031,df996726-5c36-4f5c-a23f-3abf0441e22c,2025-01-19,South,Toys,2,55.68
4032,bc5e3e2f-cebc-4bd7-b837-8be20bb68d75,2025-03-01,North,Sports,2,71.69
4033,3bca7ff6-71be-4c72-ad8c-c85c53559e80,2025-03-12,West,Clothing,7,61.86
4034,bd3c83c3-6671-49de-bc0a-8f909b54d227,2025-02-16,West,Home,3,99.22
4035,592c6a0e-14d4-4d3a-8b40-fcdd9cd2da08,2025-03-12,East,Electronics,2,121.67
4036,f104ad27-ee75-434e-b067-dba16d8bebc3,2025-01-26,West,Electronics,3,109.08
4037,a888e7af-fca3-4bae-b9e3-202eee4bd350,2025-02-09,North,Clothing,3,68.79
4038,19b7775f-e7bb-4e42-b312-6a11db6ae7db,2025-01-05,South,Clothing,1,28.3
4039,9b6fbe20-4b3a-4a83-a286-16f4bbf9a04b,2025-01-21,North,Home,4,99.79
4040,deaf0fa9-24a6-4a6c-b641-d44931f09021,2025-03-19,East,Sports,3,90.11
4041,c8ecb641-9267-4e10-a050-df248522496a,2025-01-04,West,Clothing,5,77.97
4042,08207d4e-812f-4d98-b777-6609db576a7f,2025-01-23,East,Electronics,4,137.4
4043,164b85f0-cbfc-421c-bf78-042820bb859a,2025-03-25,West,Electronics,4,118.74
4044,ff0dd3c2-ac4d-4d33-9515-28af4d25298f,2025-01-15,East,Sports,2,68.4
4045,77806788-dff1-45e3-bcba-6c808c7aa939,2025-01-08,South,Sports,2,51.56
4046,f47e3ca0-723f-485a-a57b-084d2b0582e0,2025-02-10,South,Toys,6,66.22
4047,8a693650-a9a2-49cd-bb6f-65df1d9d1d80,2025-01-19,North,Electronics,2,112.72
4048,2ba17f78-362e-47d4-be4c-943a3dabba61,2025-02-15,North,Toys,2,45.1
4049,b32d3c81-a8e5-4e05-b1b7-bd1ec0d52828,2025-01-28,East,Electronics,4,123.81
4050,fe4cefed-6f55-4c9e-9b00-0f9f16e500e5,2025-03-09,South,Electronics,3,99.89
4051,edd32be9-2905-4dd7-877b-1426b73c62ab,2025-01-15,East,Toys,7,13.83
4052,622c636f-e713-4930-9395-8e5cedd0ce02,2025-02-06,East,Home,2,80.08
4053,b81bda1d-386a-4050-87c5-8839c42cd0ba,2025-01-01,South,Clothing,5,53.19
4054,f395c213-79ee-42c0-aa7a-907d41f3f1b9,2025-03-08,South,Electronics,2,118.66
4055,aa5ca8cd-1f83-4b8d-abac-8660e5c345fc,2025-01-24,South,Clothing,3,75.98
4056,a23036d2-88d7-447c-ac38-704b22c0eee9,2025-01-27,South,Toys,2,43.37
4057,cba88a28-1727-40d8-bdf1-02c2b9b4c225,2025-02-09,West,Home,5,91.38
4058,394b5d35-df37-4ff8-9532-7432b118cad6,2025-03-04,South,Clothing,1,66.68
4059,ec814510-c42e-4fc8-9372-e80dee892190,2025-03-02,East,Electronics,2,115.25
4060,57dda51e-a4dc-4d4e-908e-04ac99c6207f,2025-02-05,West,Clothing,3,44.97
4061,be332380-b7aa-43b6-a900-b66f6083bf88,2025-01-24,West,Home,1,83.97
4062,a7674726-61b3-48f3-b99b-70d6bc6aa8a7,2025-01-24,West,Electronics,2,121.26
4063,f75c0751-8fd8-4cb4-88fb-2050a460cf44,2025-01-04,South,Home,1,93.73
4064,3bbdf80c-cef6-4a14-afdc-c21bdb2c0eb7,2025-03-08,North,Electronics,3,117.74
4065,4a7d6fa1-1d9d-4b86-8253-fb27393aa0a9,2025-02-03,South,Toys,3,35.54
4066,5719d3e4-16d1-4768-9c83-90ba1672380e,2025-02-26,South,Home,4,76.56
4067,302b0401-efed-498b-979a-7368bd96bb0a,2025-02-18,West,Electronics,3,106.22
4068,92a593c8-1db9-4330-b127-6a5cbe9f44cb,2025-03-28,East,Home,1,101.7
4069,50392a8c-da73-4ae0-a09e-6e485e24038e,2025-02-22,North,Home,2,97.09
4070,bca6a6b0-93b0-427e-a154-7769f43dd740,2025-01-23,North,Sports,2,51.8
4071,970e287a-0fd7-40f2-8f90-8490006e0070,2025-03-10,North,Toys,5,52.06
4072,635d8150-d8dc-43a5-b09a-8327891d47fe,2025-02-22,East,Home,1,52.32
4073,c572aa5b-51d4-4f72-ac77-8135fad76ab7,2025-03-03,East,Toys,3,54.78
4074,ef15b821-ade6-4f3c-8c2a-261d5d7233db,2025-02-10,West,Clothing,1,49.55
4075,a9eb0bf9-850e-4d30-a055-adeccbebb43f,2025-02-26,West,Electronics,2,125.4
4076,1b493710-38de-44f1-973d-18559a039d06,2025-03-01,North,Clothing,2,31.06
4077,da3465d9-89cd-40e7-825a-2dd465333140,2025-02-23,South,Clothing,3,42.02
4078,d0ef1299-250b-4c5a-90e0-8a8175ea1023,2025-03-11,North,Clothing,4,67.03
4079,380a1bb7-d653-44bb-8bfc-a0caf1613bab,2025-02-26,South,Toys,2,29.49
4080,25bdab14-74ae-4b96-ae13-3adc7ff5088e,2025-01-10,West,Home,3,67.4
4081,bf3f51d5-2557-482c-888c-6ea499f9a338,2025-02-09,East,Toys,2,60.94
4082,d3e78237-cd21-44d3-9960-6af0aa546c79,2025-01-07,East,Sports,1,103.16
4083,51f4a724-9950-4858-88ca-c260b3f5a21c,2025-02-07,South,Home,3,94.06
4084,b04816fd-fd86-4a13-809b-d8134f13823b,2025-03-26,North,Clothing,6,43.62
4085,d900da4b-ff31-4846-8600-fc5f1f9b5662,2025-03-02,North,Home,4,106.45
