shipment_id,order_id,courier,ship_date,delivered_date,status,shipping_days
4463,3880,Cyclone,2025-02-19,2025-02-20,Delivered,1.0
4464,3881,Arrow,2025-02-16,2025-02-18,Delivered,2.0
4465,3882,Cyclone,2025-02-21,,Returned,
4466,3883,Arrow,2025-03-29,2025-03-30,Delivered,1.0
4467,3884,Bolt,2025-02-25,2025-03-01,Delivered,4.0
4468,3885,Arrow,2025-03-01,2025-03-04,Delivered,3.0
4469,3886,Cyclone,2025-02-26,,Lost,
4470,3887,Arrow,2025-02-16,2025-02-18,Delivered,2.0
4471,3888,Arrow,2025-02-01,2025-02-05,Delivered,4.0
4472,3889,Arrow,2025-02-16,2025-02-20,Delivered,4.0
4473,3890,Arrow,2025-01-27,2025-01-31,Delivered,4.0
4474,3891,Arrow,2025-01-07,2025-01-09,Delivered,2.0
4475,3892,Cyclone,2025-03-26,,Returned,
4476,3893,Cyclone,2025-02-22,,Returned,
4477,3894,Arrow,2025-03-18,2025-03-19,Delivered,1.0
4478,3895,Bolt,2025-02-24,2025-02-27,Delivered,3.0
4479,3896,Arrow,2025-02-03,2025-02-05,Delivered,2.0
4480,3897,Arrow,2025-02-20,2025-02-24,Delivered,4.0
4481,3897,Bolt,2025-02-20,2025-02-22,Delivered,2.0
4482,3898,Arrow,2025-02-08,2025-02-10,Delivered,2.0
4483,3899,Bolt,2025-01-27,2025-01-28,Delivered,1.0
4484,3900,Cyclone,2025-01-15,2025-01-16,Delivered,1.0
4485,3901,Bolt,2025-03-03,2025-03-05,Delivered,2.0
4486,3902,Bolt,2025-01-23,2025-01-24,Delivered,1.0
4487,3903,Cyclone,2025-02-17,2025-02-19,Delivered,2.0
4488,3904,Cyclone,2025-03-11,2025-03-12,Delivered,1.0
4489,3905,Arrow,2025-01-06,2025-01-08,Delivered,2.0
4490,3906,Bolt,2025-02-07,2025-02-10,Delivered,3.0
4491,3906,Bolt,2025-02-08,2025-02-12,Delivered,4.0
4492,3907,Bolt,2025-03-04,2025-03-07,Delivered,3.0
4493,3908,Cyclone,2025-03-29,2025-03-31,Delivered,2.0
4494,3909,Bolt,2025-03-05,2025-03-08,Delivered,3.0
4495,3910,Bolt,2025-03-23,2025-03-26,Delivered,3.0
4496,3911,Arrow,2025-03-20,2025-03-22,Delivered,2.0
4497,3911,Cyclone,2025-03-19,2025-03-22,Delivered,3.0
4498,3912,Arrow,2025-03-15,2025-03-18,Delivered,3.0
4499,3913,Bolt,2025-02-17,2025-02-20,Delivered,3.0
4500,3913,Bolt,2025-02-15,2025-02-19,Delivered,4.0
4501,3914,Arrow,2025-01-13,2025-01-15,Delivered,2.0
4502,3915,Bolt,2025-01-04,2025-01-07,Delivered,3.0
4503,3916,Cyclone,2025-01-08,2025-01-10,Delivered,2.0
4504,3917,Arrow,2025-01-09,2025-01-10,Delivered,1.0
4505,3918,Arrow,2025-02-13,2025-02-17,Delivered,4.0
4506,3919,Cyclone,2025-02-02,2025-02-03,Delivered,1.0
4507,3920,Cyclone,2025-03-22,,Returned,
4508,3921,Bolt,2025-03-18,2025-03-19,Delivered,1.0
4509,3922,Cyclone,2025-03-18,2025-03-21,Delivered,3.0
4510,3923,Bolt,2025-02-19,2025-02-24,Delivered,5.0
4511,3924,Bolt,2025-01-12,2025-01-16,Delivered,4.0
4512,3925,Arrow,2025-01-30,2025-02-01,Delivered,2.0
4513,3926,Cyclone,2025-03-11,2025-03-12,Delivered,1.0
4514,3927,Arrow,2025-02-11,2025-02-13,Delivered,2.0
4515,3928,Bolt,2025-01-18,2025-01-20,Delivered,2.0
4516,3929,Cyclone,2025-03-09,2025-03-11,Delivered,2.0
4517,3930,Cyclone,2025-02-19,2025-02-23,Delivered,4.0
4518,3931,Cyclone,2025-02-27,2025-02-28,Delivered,1.0
4519,3932,Cyclone,2025-03-05,2025-03-07,Delivered,2.0
4520,3933,Arrow,2025-03-01,2025-03-04,Delivered,3.0
4521,3934,Arrow,2025-04-01,2025-04-04,Delivered,3.0
4522,3935,Bolt,2025-03-04,2025-03-06,Delivered,2.0
4523,3935,Bolt,2025-03-04,2025-03-06,Delivered,2.0
4524,3936,Cyclone,2025-03-17,2025-03-19,Delivered,2.0
4525,3937,Cyclone,2025-01-11,2025-01-12,Delivered,1.0
4526,3938,Bolt,2025-04-01,2025-04-05,Delivered,4.0
4527,3939,Cyclone,2025-01-19,2025-01-24,Delivered,5.0
4528,3940,Cyclone,2025-01-20,2025-01-22,Delivered,2.0
4529,3941,Cyclone,2025-03-28,2025-03-31,Delivered,3.0
4530,3942,Arrow,2025-02-25,2025-02-26,Delivered,1.0
4531,3943,Cyclone,2025-03-24,2025-03-25,Delivered,1.0
4532,3944,Arrow,2025-01-27,2025-01-28,Delivered,1.0
4533,3945,Bolt,2025-01-06,2025-01-10,Delivered,4.0
4534,3946,Cyclone,2025-01-06,2025-01-07,Delivered,1.0
4535,3947,Arrow,2025-01-29,2025-01-31,Delivered,2.0
4536,3947,Bolt,2025-01-31,2025-02-03,Delivered,3.0
4537,3948,Cyclone,2025-03-01,2025-03-02,Delivered,1.0
4538,3949,Arrow,2025-01-19,2025-01-20,Delivered,1.0
4539,3950,Arrow,2025-02-13,2025-02-15,Delivered,2.0
4540,3951,Cyclone,2025-03-22,2025-03-23,Delivered,1.0
4541,3952,Bolt,2025-03-08,2025-03-11,Delivered,3.0
4542,3953,Arrow,2025-02-04,2025-02-06,Delivered,2.0
4543,3954,Cyclone,2025-01-10,2025-01-12,Delivered,2.0
4544,3955,Cyclone,2025-01-13,2025-01-14,Delivered,1.0
4545,3956,Cyclone,2025-01-10,2025-01-13,Delivered,3.0
4546,3957,Bolt,2025-03-07,2025-03-09,Delivered,2.0
4547,3958,Cyclone,2025-02-13,,Returned,
4548,3959,Arrow,2025-02-08,2025-02-09,Delivered,1.0
4549,3960,Cyclone,2025-03-24,2025-03-28,Delivered,4.0
4550,3961,Arrow,2025-03-02,2025-03-06,Delivered,4.0
4551,3962,Cyclone,2025-03-27,2025-03-28,Delivered,1.0
4552,3963,Bolt,2025-03-29,2025-03-31,Delivered,2.0
4553,3964,Arrow,2025-03-29,2025-04-03,Delivered,5.0
4554,3965,Bolt,2025-03-27,2025-03-31,Delivered,4.0
4555,3966,Arrow,2025-02-14,2025-02-17,Delivered,3.0
4556,3966,Bolt,2025-02-14,2025-02-17,Delivered,3.0
4557,3967,Bolt,2025-01-11,2025-01-14,Delivered,3.0
4558,3968,Arrow,2025-02-07,2025-02-09,Delivered,2.0
4559,3969,Cyclone,2025-03-17,2025-03-18,Delivered,1.0
4560,3970,Cyclone,2025-02-05,2025-02-06,Delivered,1.0
4561,3971,Bolt,2025-01-28,2025-02-01,Delivered,4.0
4562,3972,Cyclone,2025-02-11,2025-02-12,Delivered,1.0
4563,3973,Bolt,2025-02-14,2025-02-16,Delivered,2.0
4564,3974,Cyclone,2025-03-26,,Lost,
4565,3975,Bolt,2025-03-31,2025-04-05,Delivered,5.0
4566,3976,Bolt,2025-02-13,,Returned,
4567,3977,Arrow,2025-03-09,2025-03-12,Delivered,3.0
4568,3978,Bolt,2025-02-24,2025-02-25,Delivered,1.0
4569,3979,Arrow,2025-03-13,2025-03-14,Delivered,1.0
4570,3980,Cyclone,2025-02-19,2025-02-21,Delivered,2.0
4571,3981,Arrow,2025-01-22,2025-01-26,Delivered,4.0
4572,3982,Bolt,2025-01-28,2025-01-31,Delivered,3.0
4573,3983,Cyclone,2025-03-08,2025-03-09,Delivered,1.0
4574,3984,Cyclone,2025-01-14,2025-01-17,Delivered,3.0
4575,3985,Arrow,2025-02-14,2025-02-15,Delivered,1.0
4576,3986,Bolt,2025-01-11,2025-01-16,Delivered,5.0
4577,3987,Bolt,2025-01-10,2025-01-13,Delivered,3.0
4578,3987,Cyclone,2025-01-11,,Returned,
4579,3988,Cyclone,2025-02-25,2025-02-27,Delivered,2.0
4580,3989,Bolt,2025-01-27,2025-01-28,Delivered,1.0
4581,3990,Bolt,2025-02-04,2025-02-07,Delivered,3.0
4582,3991,Bolt,2025-01-01,2025-01-05,Delivered,4.0
4583,3992,Arrow,2025-02-03,2025-02-07,Delivered,4.0
4584,3992,Arrow,2025-02-02,2025-02-04,Delivered,2.0
4585,3993,Bolt,2025-03-30,2025-04-03,Delivered,4.0
4586,3994,Bolt,2025-03-14,2025-03-17,Delivered,3.0
4587,3994,Bolt,2025-03-14,2025-03-18,Delivered,4.0
4588,3995,Cyclone,2025-03-10,2025-03-12,Delivered,2.0
4589,3996,Arrow,2025-03-26,2025-03-28,Delivered,2.0
4590,3997,Arrow,2025-01-20,2025-01-23,Delivered,3.0
4591,3998,Bolt,2025-02-05,2025-02-09,Delivered,4.0
4592,3999,Bolt,2025-04-01,2025-04-04,Delivered,3.0
4593,4000,Bolt,2025-03-19,,Returned,
4594,4001,Bolt,2025-01-17,2025-01-21,Delivered,4.0
4595,4002,Cyclone,2025-01-18,2025-01-20,Delivered,2.0
4596,4003,Arrow,2025-02-14,2025-02-15,Delivered,1.0
4597,4003,Cyclone,2025-02-15,2025-02-18,Delivered,3.0
4598,4004,Bolt,2025-03-26,2025-03-29,Delivered,3.0
4599,4005,Arrow,2025-02-22,2025-02-24,Delivered,2.0
4600,4006,Bolt,2025-03-24,,Returned,
4601,4007,Cyclone,2025-03-10,2025-03-11,Delivered,1.0
4602,4007,Cyclone,2025-03-11,2025-03-12,Delivered,1.0
4603,4008,Bolt,2025-03-06,2025-03-11,Delivered,5.0
4604,4009,Bolt,2025-01-02,2025-01-05,Delivered,3.0
4605,4010,Arrow,2025-02-27,2025-03-01,Delivered,2.0
4606,4011,Bolt,2025-01-27,2025-02-01,Delivered,5.0
4607,4012,Cyclone,2025-01-20,2025-01-21,Delivered,1.0
4608,4013,Arrow,2025-03-30,2025-04-02,Delivered,3.0
4609,4013,Cyclone,2025-03-28,2025-03-31,Delivered,3.0
4610,4014,Cyclone,2025-01-11,2025-01-13,Delivered,2.0
4611,4014,Cyclone,2025-01-12,2025-01-13,Delivered,1.0
4612,4015,Cyclone,2025-02-28,2025-03-01,Delivered,1.0
4613,4016,Cyclone,2025-03-17,2025-03-19,Delivered,2.0
4614,4016,Arrow,2025-03-17,2025-03-20,Delivered,3.0
4615,4017,Cyclone,2025-02-11,,Returned,
4616,4018,Arrow,2025-01-05,2025-01-08,Delivered,3.0
4617,4019,Cyclone,2025-03-07,2025-03-08,Delivered,1.0
4618,4020,Bolt,2025-01-18,2025-01-24,Delivered,6.0
4619,4021,Arrow,2025-01-23,2025-01-24,Delivered,1.0
4620,4022,Cyclone,2025-02-10,2025-02-11,Delivered,1.0
4621,4022,Arrow,2025-02-12,2025-02-13,Delivered,1.0
4622,4023,Bolt,2025-03-09,2025-03-13,Delivered,4.0
4623,4024,Arrow,2025-03-12,2025-03-15,Delivered,3.0
4624,4025,Cyclone,2025-01-13,2025-01-14,Delivered,1.0
4625,4026,Cyclone,2025-02-27,2025-02-28,Delivered,1.0
4626,4027,Bolt,2025-02-20,2025-02-24,Delivered,4.0
4627,4028,Bolt,2025-01-23,2025-01-26,Delivered,3.0
4628,4029,Arrow,2025-03-18,2025-03-20,Delivered,2.0
4629,4030,Arrow,2025-01-28,,Returned,
4630,4031,Cyclone,2025-01-21,2025-01-23,Delivered,2.0
4631,4032,Bolt,2025-03-01,2025-03-06,Delivered,5.0
4632,4033,Arrow,2025-03-13,2025-03-15,Delivered,2.0
4633,4033,Cyclone,2025-03-14,2025-03-15,Delivered,1.0
4634,4034,Arrow,2025-02-16,2025-02-18,Delivered,2.0
4635,4035,Arrow,2025-03-13,2025-03-16,Delivered,3.0
4636,4036,Bolt,2025-01-28,2025-02-01,Delivered,4.0
4637,4037,Arrow,2025-02-10,2025-02-11,Delivered,1.0
4638,4038,Bolt,2025-01-06,2025-01-10,Delivered,4.0
4639,4039,Cyclone,2025-01-22,2025-01-24,Delivered,2.0
4640,4040,Bolt,2025-03-19,2025-03-22,Delivered,3.0
4641,4040,Arrow,2025-03-21,2025-03-24,Delivered,3.0
4642,4041,Bolt,2025-01-04,2025-01-07,Delivered,3.0
4643,4042,Bolt,2025-01-23,2025-01-26,Delivered,3.0
4644,4043,Arrow,2025-03-26,2025-03-27,Delivered,1.0
4645,4044,Arrow,2025-01-16,2025-01-18,Delivered,2.0
4646,4044,Cyclone,2025-01-17,2025-01-18,Delivered,1.0
4647,4045,Bolt,2025-01-10,2025-01-14,Delivered,4.0
4648,4046,Cyclone,2025-02-12,2025-02-14,Delivered,2.0
4649,4047,Arrow,2025-01-19,2025-01-22,Delivered,3.0
4650,4048,Bolt,2025-02-17,2025-02-21,Delivered,4.0
4651,4049,Bolt,2025-01-30,2025-02-04,Delivered,5.0
4652,4050,Arrow,2025-03-10,2025-03-12,Delivered,2.0
4653,4050,Bolt,2025-03-11,2025-03-15,Delivered,4.0
4654,4051,Arrow,2025-01-17,2025-01-20,Delivered,3.0
4655,4052,Cyclone,2025-02-06,2025-02-07,Delivered,1.0
4656,4053,Arrow,2025-01-03,2025-01-07,Delivered,4.0
4657,4054,Cyclone,2025-03-09,2025-03-10,Delivered,1.0
4658,4055,Bolt,2025-01-25,2025-01-28,Delivered,3.0
4659,4056,Bolt,2025-01-28,2025-01-31,Delivered,3.0
4660,4057,Cyclone,2025-02-11,2025-02-14,Delivered,3.0
4661,4057,Cyclone,2025-02-09,,Returned,
4662,4058,Arrow,2025-03-05,2025-03-07,Delivered,2.0
4663,4059,Arrow,2025-03-02,2025-03-03,Delivered,1.0
4664,4060,Cyclone,2025-02-06,2025-02-08,Delivered,2.0
4665,4061,Cyclone,2025-01-25,2025-01-26,Delivered,1.0
4666,4062,Arrow,2025-01-25,2025-01-28,Delivered,3.0
4667,4063,Cyclone,2025-01-05,2025-01-06,Delivered,1.0
4668,4064,Arrow,2025-03-09,2025-03-14,Delivered,5.0
4669,4065,Bolt,2025-02-04,2025-02-07,Delivered,3.0
4670,4065,Bolt,2025-02-05,2025-02-07,Delivered,2.0
4671,4066,Cyclone,2025-02-28,2025-03-02,Delivered,2.0
4672,4067,Bolt,2025-02-19,2025-02-24,Delivered,5.0
4673,4068,Arrow,2025-03-28,2025-04-01,Delivered,4.0
4674,4069,Cyclone,2025-02-23,2025-02-24,Delivered,1.0
4675,4070,Arrow,2025-01-25,2025-01-29,Delivered,4.0
4676,4071,Cyclone,2025-03-12,2025-03-13,Delivered,1.0
4677,4072,Arrow,2025-02-23,2025-02-26,Delivered,3.0
4678,4072,Bolt,2025-02-22,2025-02-25,Delivered,3.0
4679,4073,Arrow,2025-03-03,2025-03-07,Delivered,4.0
4680,4074,Bolt,2025-02-11,2025-02-15,Delivered,4.0
4681,4075,Arrow,2025-02-27,2025-03-02,Delivered,3.0
4682,4076,Bolt,2025-03-03,2025-03-08,Delivered,5.0
4683,4077,Bolt,2025-02-24,2025-03-01,Delivered,5.0
4684,4078,Cyclone,2025-03-12,2025-03-13,Delivered,1.0
4685,4079,Arrow,2025-02-27,2025-03-02,Delivered,3.0
4686,4080,Bolt,2025-01-10,2025-01-15,Delivered,5.0
4687,4081,Bolt,2025-02-10,2025-02-13,Delivered,3.0
4688,4082,Bolt,2025-01-07,2025-01-13,Delivered,6.0
4689,4083,Cyclone,2025-02-09,2025-02-10,Delivered,1.0
4690,4083,Arrow,2025-02-09,2025-02-11,Delivered,2.0
4691,4084,Arrow,2025-03-28,2025-03-31,Delivered,3.0
4692,4085,Arrow,2025-03-02,,Returned,
4693,4086,Cyclone,2025-03-25,2025-03-26,Delivered,1.0
4694,4087,Cyclone,2025-01-05,2025-01-06,Delivered,1.0
4695,4088,Cyclone,2025-02-21,2025-02-22,Delivered,1.0
4696,4089,Bolt,2025-03-27,2025-03-29,Delivered,2.0
4697,4090,Cyclone,2025-02-17,2025-02-20,Delivered,3.0
4698,4091,Cyclone,2025-03-11,2025-03-14,Delivered,3.0
4699,4092,Cyclone,2025-03-17,2025-03-19,Delivered,2.0
4700,4092,Bolt,2025-03-17,2025-03-21,Delivered,4.0
4701,4093,Bolt,2025-02-07,2025-02-11,Delivered,4.0
4702,4094,Bolt,2025-02-05,2025-02-08,Delivered,3.0
4703,4095,Bolt,2025-02-12,2025-02-16,Delivered,4.0
4704,4096,Cyclone,2025-03-12,,Returned,
4705,4097,Arrow,2025-01-15,2025-01-19,Delivered,4.0
4706,4098,Arrow,2025-03-28,2025-03-31,Delivered,3.0
4707,4099,Arrow,2025-02-28,2025-03-04,Delivered,4.0
4708,4100,Bolt,2025-02-21,2025-02-23,Delivered,2.0
4709,4101,Cyclone,2025-02-01,2025-02-02,Delivered,1.0
4710,4102,Arrow,2025-03-04,2025-03-05,Delivered,1.0
4711,4103,Cyclone,2025-01-27,2025-01-28,Delivered,1.0
4712,4104,Cyclone,2025-01-28,2025-01-31,Delivered,3.0
4713,4105,Bolt,2025-02-21,2025-02-25,Delivered,4.0
4714,4106,Arrow,2025-03-21,2025-03-23,Delivered,2.0
4715,4107,Cyclone,2025-02-26,2025-02-27,Delivered,1.0
4716,4108,Arrow,2025-02-18,2025-02-19,Delivered,1.0
4717,4109,Cyclone,2025-02-09,2025-02-13,Delivered,4.0
4718,4109,Bolt,2025-02-08,2025-02-12,Delivered,4.0
4719,4110,Bolt,2025-01-17,2025-01-19,Delivered,2.0
4720,4110,Cyclone,2025-01-16,2025-01-19,Delivered,3.0
4721,4111,Arrow,2025-01-24,2025-01-28,Delivered,4.0
4722,4112,Cyclone,2025-03-28,2025-03-29,Delivered,1.0
4723,4113,Cyclone,2025-02-25,,Returned,
4724,4114,Cyclone,2025-01-22,2025-01-26,Delivered,4.0
4725,4115,Cyclone,2025-03-14,2025-03-18,Delivered,4.0
4726,4116,Arrow,2025-01-17,2025-01-19,Delivered,2.0
4727,4116,Arrow,2025-01-16,2025-01-20,Delivered,4.0
4728,4117,Cyclone,2025-02-28,2025-03-01,Delivered,1.0
4729,4118,Cyclone,2025-02-01,2025-02-02,Delivered,1.0
4730,4119,Bolt,2025-02-13,2025-02-14,Delivered,1.0
4731,4120,Cyclone,2025-03-17,2025-03-20,Delivered,3.0
4732,4121,Cyclone,2025-02-03,2025-02-06,Delivered,3.0
4733,4121,Cyclone,2025-02-03,2025-02-06,Delivered,3.0
4734,4122,Bolt,2025-03-02,2025-03-04,Delivered,2.0
4735,4123,Bolt,2025-02-03,2025-02-05,Delivered,2.0
4736,4124,Bolt,2025-01-09,2025-01-11,Delivered,2.0
4737,4124,Cyclone,2025-01-10,2025-01-12,Delivered,2.0
4738,4125,Cyclone,2025-03-23,2025-03-24,Delivered,1.0
4739,4126,Bolt,2025-01-11,2025-01-15,Delivered,4.0
4740,4126,Bolt,2025-01-12,2025-01-17,Delivered,5.0
4741,4127,Bolt,2025-01-11,2025-01-14,Delivered,3.0
4742,4128,Cyclone,2025-03-28,2025-03-31,Delivered,3.0
4743,4129,Bolt,2025-01-17,2025-01-20,Delivered,3.0
4744,4130,Arrow,2025-03-11,2025-03-14,Delivered,3.0
4745,4131,Arrow,2025-02-17,2025-02-18,Delivered,1.0
4746,4132,Bolt,2025-02-22,2025-02-27,Delivered,5.0
4747,4132,Cyclone,2025-02-22,2025-02-23,Delivered,1.0
4748,4133,Arrow,2025-01-27,2025-01-30,Delivered,3.0
4749,4134,Bolt,2025-01-21,2025-01-26,Delivered,5.0
4750,4135,Cyclone,2025-03-06,2025-03-07,Delivered,1.0
4751,4135,Arrow,2025-03-06,2025-03-07,Delivered,1.0
4752,4136,Arrow,2025-03-06,2025-03-08,Delivered,2.0
4753,4137,Bolt,2025-03-30,2025-04-02,Delivered,3.0
4754,4138,Arrow,2025-02-21,2025-02-24,Delivered,3.0
4755,4139,Bolt,2025-02-07,2025-02-10,Delivered,3.0
4756,4140,Cyclone,2025-03-24,2025-03-26,Delivered,2.0
4757,4141,Arrow,2025-03-29,2025-04-01,Delivered,3.0
4758,4142,Arrow,2025-03-07,2025-03-11,Delivered,4.0
4759,4143,Cyclone,2025-01-15,2025-01-16,Delivered,1.0
4760,4144,Bolt,2025-02-08,2025-02-12,Delivered,4.0
4761,4145,Bolt,2025-03-13,2025-03-16,Delivered,3.0
4762,4146,Bolt,2025-01-02,2025-01-04,Delivered,2.0
4763,4147,Bolt,2025-01-25,2025-01-28,Delivered,3.0
4764,4148,Arrow,2025-02-09,2025-02-10,Delivered,1.0
4765,4149,Cyclone,2025-02-26,2025-03-01,Delivered,3.0
4766,4150,Arrow,2025-03-24,2025-03-28,Delivered,4.0
4767,4151,Cyclone,2025-02-03,2025-02-04,Delivered,1.0
4768,4152,Arrow,2025-02-10,2025-02-13,Delivered,3.0
4769,4152,Arrow,2025-02-10,2025-02-12,Delivered,2.0
4770,4153,Cyclone,2025-03-15,2025-03-16,Delivered,1.0
4771,4154,Arrow,2025-01-13,2025-01-15,Delivered,2.0
4772,4154,Arrow,2025-01-15,2025-01-16,Delivered,1.0
4773,4155,Bolt,2025-03-11,2025-03-17,Delivered,6.0
4774,4156,Cyclone,2025-01-08,2025-01-11,Delivered,3.0
4775,4156,Cyclone,2025-01-07,2025-01-08,Delivered,1.0
4776,4157,Arrow,2025-03-27,2025-03-28,Delivered,1.0
4777,4158,Cyclone,2025-02-23,2025-02-26,Delivered,3.0
4778,4159,Bolt,2025-01-03,2025-01-08,Delivered,5.0
4779,4159,Bolt,2025-01-04,,Returned,
4780,4160,Bolt,2025-03-22,2025-03-26,Delivered,4.0
4781,4160,Arrow,2025-03-24,2025-03-26,Delivered,2.0
4782,4161,Cyclone,2025-03-06,2025-03-08,Delivered,2.0
4783,4162,Bolt,2025-02-18,2025-02-23,Delivered,5.0
4784,4163,Bolt,2025-03-18,2025-03-22,Delivered,4.0
4785,4164,Cyclone,2025-02-18,2025-02-20,Delivered,2.0
4786,4165,Cyclone,2025-02-24,2025-02-27,Delivered,3.0
4787,4165,Cyclone,2025-02-26,2025-02-27,Delivered,1.0
4788,4166,Bolt,2025-03-06,2025-03-12,Delivered,6.0
4789,4167,Cyclone,2025-03-08,2025-03-12,Delivered,4.0
4790,4168,Arrow,2025-03-22,2025-03-23,Delivered,1.0
4791,4169,Cyclone,2025-03-08,2025-03-10,Delivered,2.0
4792,4169,Arrow,2025-03-09,2025-03-11,Delivered,2.0
4793,4170,Arrow,2025-03-31,2025-04-03,Delivered,3.0
4794,4171,Arrow,2025-01-17,2025-01-19,Delivered,2.0
4795,4172,Bolt,2025-02-01,2025-02-05,Delivered,4.0
4796,4173,Bolt,2025-03-10,2025-03-12,Delivered,2.0
4797,4174,Bolt,2025-01-18,2025-01-19,Delivered,1.0
4798,4175,Arrow,2025-03-26,2025-03-29,Delivered,3.0
4799,4176,Arrow,2025-02-13,,Returned,
4800,4177,Cyclone,2025-02-06,2025-02-08,Delivered,2.0
4801,4177,Bolt,2025-02-04,2025-02-09,Delivered,5.0
4802,4178,Cyclone,2025-03-20,2025-03-21,Delivered,1.0
4803,4179,Bolt,2025-02-27,2025-03-01,Delivered,2.0
4804,4180,Cyclone,2025-02-04,2025-02-05,Delivered,1.0
4805,4181,Arrow,2025-01-14,2025-01-16,Delivered,2.0
4806,4182,Cyclone,2025-02-03,2025-02-05,Delivered,2.0
4807,4183,Bolt,2025-03-04,2025-03-08,Delivered,4.0
4808,4184,Cyclone,2025-01-04,2025-01-06,Delivered,2.0
4809,4185,Cyclone,2025-03-31,2025-04-01,Delivered,1.0
4810,4186,Arrow,2025-02-28,2025-03-02,Delivered,2.0
4811,4186,Cyclone,2025-02-28,2025-03-04,Delivered,4.0
4812,4187,Cyclone,2025-01-30,2025-02-01,Delivered,2.0
4813,4188,Bolt,2025-03-24,2025-03-29,Delivered,5.0
4814,4189,Arrow,2025-01-06,2025-01-10,Delivered,4.0
4815,4190,Arrow,2025-02-19,2025-02-20,Delivered,1.0
4816,4191,Bolt,2025-02-09,2025-02-11,Delivered,2.0
4817,4192,Bolt,2025-03-25,2025-03-31,Delivered,6.0
4818,4193,Bolt,2025-03-06,2025-03-09,Delivered,3.0
4819,4194,Bolt,2025-03-10,2025-03-15,Delivered,5.0
4820,4195,Cyclone,2025-01-28,2025-01-31,Delivered,3.0
4821,4196,Cyclone,2025-03-21,2025-03-22,Delivered,1.0
4822,4197,Bolt,2025-01-08,2025-01-12,Delivered,4.0
4823,4198,Bolt,2025-01-15,2025-01-18,Delivered,3.0
4824,4199,Arrow,2025-03-05,2025-03-08,Delivered,3.0
4825,4200,Arrow,2025-03-03,2025-03-04,Delivered,1.0
4826,4201,Cyclone,2025-01-20,2025-01-21,Delivered,1.0
4827,4202,Cyclone,2025-03-19,2025-03-21,Delivered,2.0
4828,4203,Bolt,2025-03-23,2025-03-28,Delivered,5.0
4829,4204,Bolt,2025-02-12,2025-02-15,Delivered,3.0
4830,4205,Bolt,2025-03-16,2025-03-19,Delivered,3.0
4831,4206,Arrow,2025-03-31,2025-04-02,Delivered,2.0
4832,4207,Arrow,2025-01-21,2025-01-23,Delivered,2.0
4833,4208,Arrow,2025-03-11,2025-03-16,Delivered,5.0
4834,4209,Cyclone,2025-02-14,2025-02-15,Delivered,1.0
4835,4210,Bolt,2025-01-23,2025-01-24,Delivered,1.0
4836,4210,Bolt,2025-01-25,,Returned,
4837,4211,Cyclone,2025-01-04,2025-01-07,Delivered,3.0
4838,4212,Bolt,2025-01-22,2025-01-26,Delivered,4.0
4839,4213,Arrow,2025-02-26,2025-02-28,Delivered,2.0
4840,4213,Arrow,2025-02-27,2025-03-02,Delivered,3.0
4841,4214,Arrow,2025-03-15,2025-03-16,Delivered,1.0
4842,4215,Bolt,2025-01-08,2025-01-11,Delivered,3.0
4843,4216,Bolt,2025-03-19,2025-03-23,Delivered,4.0
4844,4217,Arrow,2025-02-25,2025-02-27,Delivered,2.0
4845,4218,Arrow,2025-03-09,2025-03-11,Delivered,2.0
4846,4219,Bolt,2025-01-18,2025-01-24,Delivered,6.0
4847,4220,Arrow,2025-03-24,2025-03-26,Delivered,2.0
4848,4221,Arrow,2025-02-20,2025-02-23,Delivered,3.0
4849,4222,Arrow,2025-03-25,2025-03-27,Delivered,2.0
4850,4223,Arrow,2025-03-22,2025-03-23,Delivered,1.0
4851,4224,Arrow,2025-03-13,2025-03-15,Delivered,2.0
4852,4225,Bolt,2025-01-14,2025-01-18,Delivered,4.0
4853,4226,Cyclone,2025-02-22,2025-02-23,Delivered,1.0
4854,4227,Cyclone,2025-03-18,2025-03-20,Delivered,2.0
4855,4228,Cyclone,2025-01-07,2025-01-08,Delivered,1.0
4856,4229,Arrow,2025-01-29,2025-02-02,Delivered,4.0
4857,4229,Arrow,2025-01-27,2025-01-29,Delivered,2.0
4858,4230,Arrow,2025-01-14,2025-01-15,Delivered,1.0
4859,4231,Cyclone,2025-01-17,2025-01-18,Delivered,1.0
4860,4232,Cyclone,2025-01-07,2025-01-09,Delivered,2.0
4861,4233,Cyclone,2025-01-06,2025-01-09,Delivered,3.0
4862,4234,Arrow,2025-02-27,2025-03-02,Delivered,3.0
4863,4235,Cyclone,2025-01-30,2025-01-31,Delivered,1.0
4864,4236,Cyclone,2025-03-20,2025-03-21,Delivered,1.0
4865,4237,Arrow,2025-03-12,2025-03-15,Delivered,3.0
4866,4238,Arrow,2025-02-28,2025-03-03,Delivered,3.0
4867,4239,Bolt,2025-02-03,2025-02-06,Delivered,3.0
4868,4240,Cyclone,2025-03-05,2025-03-08,Delivered,3.0
4869,4241,Bolt,2025-02-20,2025-02-24,Delivered,4.0
4870,4242,Arrow,2025-01-21,2025-01-24,Delivered,3.0
4871,4243,Cyclone,2025-03-28,2025-03-30,Delivered,2.0
4872,4244,Arrow,2025-03-12,2025-03-15,Delivered,3.0
4873,4245,Cyclone,2025-03-07,2025-03-09,Delivered,2.0
4874,4246,Bolt,2025-02-17,2025-02-20,Delivered,3.0
